date,cci,indiesleaze_skinnyjeans,indiesleaze_cheetahprint,indiesleaze_furcoat,indiesleaze_leatherskirt,indiesleaze_discopants,lipstickindex_lipstick,lipstickindex_lip_stick,lipstickindex_lipgloss,lipstickindex_lipliner,lipstickindex_liptint,maxiskirt_maxiskirt,maxiskirt_longskirt,maxiskirt_bohoskirt,maxiskirt_maxidress,maxiskirt_longdress,bigbag_hobobag,bigbag_oversizedbag,bigbag_totebag,bigbag_neverfull,bigbag_balenciagacitybag,highheelindex_highheels,highheelindex_stilletoheel,highheelindex_platforms,highheelindex_platformheels,highheelindex_pumps,peplums_peplum,peplums_peplumtops,peplums_peplumdress,peplums_rufflewaist,peplums_peplumblazer,blazers_blazer,blazers_womensblazer,blazers_oversizedblazer,blazers_boyfriendblazer,blazers_croppedblazer,mini_miniskirt,mini_minidress,mini_micromini,mini_microshort,mini_micominiskirt,cpi,cpi_index,inflation_rate_yoy,consumer_sentiment,unemployment_rate,retail_sales_clothing,retail_sales_real,personal_saving_rate,year,month,quarter,period,Indie Sleaze_score,Lipstick Index_score,Maxi Skirt_score,Big Bag_score,High Heel Index_score,Peplums_score,Blazers_score,Mini Skirts_score,census_beauty_sales,census_fashion_sales,retail_total_spending,retail_avg_transaction,retail_transaction_count,retail_unique_customers,luxury_total_spending,luxury_transaction_count,luxury_avg_transaction,luxury_unique_customers,necessity_total_spending,necessity_transaction_count,luxury_ratio_pct,luxury_experiential_spending,luxury_gifts_spending,luxury_beauty_cosmetics_spending,luxury_fashion_accessories_spending,luxury_food_treats_spending,Mini Skirts_R_squared,Mini Skirts_p_value,Mini Skirts_coefficient,Mini Skirts_significant,Blazers_R_squared,Blazers_p_value,Blazers_coefficient,Blazers_significant,High Heel Index_R_squared,High Heel Index_p_value,High Heel Index_coefficient,High Heel Index_significant,Big Bag_R_squared,Big Bag_p_value,Big Bag_coefficient,Big Bag_significant,Indie Sleaze_R_squared,Indie Sleaze_p_value,Indie Sleaze_coefficient,Indie Sleaze_significant,Maxi Skirt_R_squared,Maxi Skirt_p_value,Maxi Skirt_coefficient,Maxi Skirt_significant,Lipstick Index_R_squared,Lipstick Index_p_value,Lipstick Index_coefficient,Lipstick Index_significant,Peplums_R_squared,Peplums_p_value,Peplums_coefficient,Peplums_significant,census_Beauty_&_Personal_Care_NAICS_446_R_squared,census_Beauty_&_Personal_Care_NAICS_446_p_value,census_Beauty_&_Personal_Care_NAICS_446_coefficient,census_Womens_Clothing_NAICS_44812_R_squared,census_Womens_Clothing_NAICS_44812_p_value,census_Womens_Clothing_NAICS_44812_coefficient,month_name,year_month,year_quarter,is_recession,cci_category,unemployment_category,Indie Sleaze_performance,Lipstick Index_performance,Maxi Skirt_performance,Big Bag_performance,High Heel Index_performance,Peplums_performance,Blazers_performance,Mini Skirts_performance
2004-11-01,100.8644,10.872,32.894,221.048,45.834,0.0,0.0,108.828,147.045,16.13,0.0,0.0,54.499,0.0,0.0,80.369,47.297,0.0,156.948,0.0,0.0,400.844,0.0,109.161,0.0,631.316,0.0,0.0,0.0,0,0.0,769.686,0.0,0.0,0.0,0.0,193.014,0.0,272.228,0.0,0.0,198.3,1.0190133607399796,,92.8,5.4,16823,16509.106404437716,3.4,2004,11,4,Normal,-1.4711318786943657,-0.9195370436519898,-0.960022273051258,-1.4511038307969624,-0.3981401235197275,-1.0448000031457534,-0.7352147921741926,-1.2181277172265643,16572.0,2895.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,November,2004-11,2004Q4,0,High Confidence,Moderate (5-8%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2004-12-01,100.9582,0.0,32.894,299.065,68.751,0.0,0.0,88.675,179.721,0.0,0.0,0.0,54.499,0.0,0.0,80.369,69.467,0.0,204.032,0.0,0.0,385.998,0.0,74.23,12.952,589.782,0.0,0.0,0.0,0,0.0,860.237,0.0,0.0,0.0,0.0,220.587,0.0,344.593,0.0,0.0,198.6,1.0205549845837616,,97.1,5.4,27633,27076.444108761327,6.2,2004,12,4,Normal,-1.4610345660026898,-1.010003275552701,-0.960022273051258,-1.4358846831166947,-0.7212736530932111,-1.0448000031457534,-0.7352070444402515,-1.1728410279638417,16681.0,2919.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,December,2004-12,2004Q4,0,High Confidence,Moderate (5-8%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2005-01-01,101.0323,0.0,16.447,195.042,42.56,0.0,0.0,116.889,147.045,16.13,0.0,0.0,44.59,0.0,0.0,93.764,57.643,0.0,156.948,0.0,0.0,371.152,3.021,74.23,19.428,647.929,0.0,0.0,0.0,0,0.0,656.497,0.0,0.0,0.0,0.0,183.823,0.0,258.445,10.64,10.538,199.0,1.0226104830421376,2.261048304213764,95.5,5.3,11740,11480.422110552763,2.7,2005,1,1,Normal,-1.4901284337569676,-0.91466840817048,-1.1873970790088164,-1.4440021682887294,-0.6777529131676105,-1.0448000031457534,-0.7352244768630096,-0.6726138920625467,16999.0,2937.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,January,2005-01,2005Q1,0,High Confidence,Moderate (5-8%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2005-02-01,101.011,5.436,24.67,143.031,32.738,0.0,0.0,157.196,147.045,10.753,0.0,0.0,54.499,0.0,0.0,93.764,47.297,0.0,141.253,0.0,0.0,363.729,0.0,78.596,17.269,664.543,0.0,0.0,0.0,0,0.0,679.135,0.0,0.0,0.0,0.0,165.44,0.0,261.891,0.0,0.0,199.4,1.024665981500514,2.308876346844535,94.1,5.4,13520,13194.543630892678,2.3,2005,2,1,Normal,-1.488637617020123,-0.9164240774529958,-0.9600218816418656,-1.4511042639556089,-0.6809939141844267,-1.0448000031457534,-0.7352225399081338,-1.306728442569061,17085.0,2981.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,February,2005-02,2005Q1,0,High Confidence,Moderate (5-8%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2005-03-01,100.8773,0.0,24.67,91.02,22.917,0.0,0.0,104.797,130.706,0.0,0.0,0.0,64.408,0.0,0.0,80.369,59.121,0.0,156.948,0.0,0.0,341.46,0.0,74.23,12.952,647.929,0.0,0.0,0.0,0,0.0,679.135,0.0,0.0,0.0,0.0,183.823,0.0,227.431,0.0,9.835,200.1,1.0282631038026722,2.35294117647058,92.6,5.2,15358,14935.866066966517,2.5,2005,3,1,Normal,-1.498457806506208,-1.00026745765004,-0.7326470756843072,-1.4429876450732677,-0.7272972212266323,-1.0448000031457534,-0.7352225399081338,-0.9381079194481126,17038.0,2936.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,March,2005-03,2005Q1,0,High Confidence,Moderate (5-8%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2005-04-01,100.7314,0.0,24.67,65.014,29.464,0.0,0.0,104.797,130.706,16.13,0.0,0.0,76.795,0.0,0.0,93.764,59.121,0.0,156.948,0.0,0.0,363.729,0.0,78.596,10.793,689.463,0.0,0.0,0.0,0,0.0,588.583,0.0,0.0,0.0,0.0,183.823,0.0,237.769,11.97,0.0,200.2,1.0287769784172662,2.1949974476773715,87.7,5.2,15338,14908.965034965036,2.1,2005,4,2,Normal,-1.4938840535426146,-0.9219721477530268,-0.4484104778177124,-1.4429876450732677,-0.6997002895052672,-1.0448000031457534,-0.7352302877276371,-0.92553296088479,17143.0,2995.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,April,2005-04,2005Q2,0,High Confidence,Moderate (5-8%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2005-05-01,100.6746,5.436,16.447,52.011,36.012,0.0,0.0,104.797,147.045,10.753,0.0,0.0,69.363,0.0,0.0,80.369,57.643,0.0,172.643,0.0,0.0,363.729,0.0,82.963,15.111,772.531,0.0,0.0,0.0,0,0.0,611.221,0.0,0.0,0.0,0.0,202.205,0.0,251.553,0.0,9.835,200.5,1.0303186022610484,2.1916411824668858,86.9,5.1,15597,15138.035910224437,2.6,2005,5,2,Normal,-1.4917480095288267,-0.9480717180181392,-0.6189480038351558,-1.4440017351300831,-0.6649825293710928,-1.0448000031457534,-0.7352283507727613,-0.891074262775363,17241.0,2977.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,May,2005-05,2005Q2,0,High Confidence,Moderate (5-8%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2005-06-01,100.7139,0.0,0.0,65.014,26.191,0.0,0.0,84.644,130.706,10.753,0.0,0.0,71.84,0.0,0.0,53.579,53.209,0.0,141.253,0.0,0.0,348.883,0.0,74.23,19.428,805.758,0.0,0.0,0.0,0,0.0,543.308,0.0,0.0,0.0,0.0,193.014,0.0,258.445,12.635,11.065,200.6,1.0308324768756425,2.0345879959308144,96.0,5.0,15182,14727.902293120638,2.0,2005,6,2,Normal,-1.512360407300802,-0.9602440930821956,-0.5621107238950404,-1.4470461710937614,-0.751789413623641,-1.0448000031457534,-0.7352341615518266,-0.575556898501575,17187.0,3063.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,June,2005-06,2005Q2,0,High Confidence,Moderate (5-8%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2005-07-01,100.6771,5.436,16.447,78.017,26.191,0.0,0.0,84.644,114.368,16.13,0.0,0.0,66.886,0.0,0.0,66.974,70.945,0.0,172.643,0.0,0.0,356.306,2.884,74.23,25.904,772.531,0.0,0.0,0.0,0,0.0,588.583,0.0,0.0,0.0,0.0,202.205,0.0,261.891,0.0,0.0,200.9,1.0323741007194245,2.083333333333326,96.5,5.0,14865,14398.850174216028,1.4,2005,7,3,Normal,-1.4986092050535231,-0.9341445227874378,-0.6757864580034477,-1.4348710261909268,-0.6928265287167317,-1.0448000031457534,-0.7352302877276371,-1.178971662282266,17441.0,2987.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,July,2005-07,2005Q3,0,High Confidence,Moderate (5-8%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2005-08-01,100.4738,16.309,24.67,78.017,39.286,0.0,0.0,116.889,114.368,16.13,0.0,0.0,66.886,0.0,0.0,80.369,79.814,0.0,188.337,0.0,0.0,319.191,3.296,78.596,12.952,747.611,0.0,0.0,0.0,0,0.0,679.135,0.0,0.0,0.0,0.0,202.205,3.374,258.445,0.0,12.997,201.1,1.0334018499486126,2.133062468257996,89.1,4.9,16311,15783.792143212331,2.0,2005,8,3,Normal,-1.4781478844924518,-0.9146693768872672,-0.6757860665940556,-1.4287827673508593,-0.6561725099432516,-1.0448000031457534,-0.7352225399081338,-0.133703934187179,17357.0,3033.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,August,2005-08,2005Q3,0,Medium,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2005-09-01,100.2284,21.745,24.67,117.025,26.191,0.0,0.0,116.889,98.03,10.753,0.0,0.0,69.363,0.0,0.0,80.369,62.077,0.0,156.948,0.0,0.0,341.46,0.0,96.062,15.111,714.384,0.0,0.0,0.0,0,0.0,656.497,0.0,0.0,0.0,0.0,193.014,3.254,251.553,7.093,0.0,201.3,1.0344295991778008,1.9240506329113891,76.9,5.0,14606,14119.858917039242,2.0,2005,9,3,Normal,-1.4843386123407007,-0.9407699158691664,-0.6189480038351558,-1.440958598642344,-0.5125555398138368,-1.0448000031457534,-0.7352244768630096,-0.3775976541326769,17493.0,3023.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,September,2005-09,2005Q3,0,Medium,Moderate (5-8%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2005-10-01,100.2087,27.182,24.67,156.034,36.012,0.0,0.0,112.859,114.368,16.13,5.584,0.0,59.454,0.0,0.0,93.764,57.643,0.0,156.948,0.0,0.0,371.152,2.884,82.963,21.587,755.918,0.0,0.0,0.0,0,0.0,701.772,0.0,0.0,0.0,0.0,229.778,2.651,220.539,0.0,11.416,202.0,1.038026721479959,2.071753410813537,74.2,5.0,16126,15535.245544554453,2.3,2005,10,4,Normal,-1.4745180954889856,-0.8123577696426229,-0.8463228097927143,-1.4440021682887294,-0.6098357930206223,-1.0448000031457534,-0.7352206030388202,-0.2005289915354275,17562.0,3092.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,October,2005-10,2005Q4,0,Medium,Moderate (5-8%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2005-11-01,100.4345,43.491,16.447,247.054,39.286,0.0,0.0,88.675,147.045,10.753,0.0,0.0,59.454,0.0,0.0,93.764,54.687,0.0,156.948,0.0,0.0,326.614,3.296,65.497,8.634,606.395,0.0,0.0,0.0,0,0.0,747.048,0.0,0.0,0.0,0.0,165.44,3.856,248.107,0.0,8.255,202.5,1.0405960945529291,2.1180030257186067,81.6,5.0,17972,17270.87012345679,2.6,2005,11,4,Normal,-1.468751828982196,-0.9578089889811584,-0.8463228097927143,-1.4460312147196532,-0.7690189590704077,-1.0448000031457534,-0.7352167291290685,-0.2935813642323731,17619.0,3111.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,November,2005-11,2005Q4,0,Medium,Moderate (5-8%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2005-12-01,100.7531,43.491,24.67,416.091,39.286,0.0,0.0,80.613,163.383,16.13,0.0,0.0,61.931,0.0,0.0,93.764,67.989,0.0,204.032,0.0,0.0,341.46,3.708,65.497,10.793,581.475,0.0,0.0,0.0,0,0.0,792.324,0.0,0.0,0.0,0.0,183.823,0.0,254.999,8.645,11.943,202.8,1.042137718396711,2.114803625377659,91.5,4.9,29465,28273.614398422087,2.5,2005,12,4,Normal,-1.463352693460453,-0.936577689454901,-0.7894847470338149,-1.4368992063321566,-0.7557580700604705,-1.0448000031457534,-0.7352128552193169,-0.6801894800296728,17824.0,3101.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,December,2005-12,2005Q4,0,High Confidence,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2006-01-01,100.9735,48.927,24.67,234.051,32.738,4.368,0.0,128.981,114.368,10.753,0.0,0.0,49.545,0.0,0.0,93.764,45.819,0.0,156.948,0.0,0.0,319.191,2.609,69.863,8.634,656.236,0.0,0.0,0.0,0,0.0,611.221,0.0,0.0,0.0,0.0,174.632,0.0,196.418,7.536,8.782,203.2,1.0441932168550874,2.1105527638190846,91.2,4.7,12582,12049.49409448819,3.0,2006,1,1,Normal,-0.2968605668437103,-0.933466176316265,-1.0736980071596651,-1.4521183540124245,-0.7435397697123338,-1.0448000031457534,-0.7352283507727613,-0.789273441660659,17831.0,3178.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,January,2006-01,2006Q1,0,High Confidence,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2006-02-01,101.0192,38.054,16.447,143.031,29.464,4.5,0.0,112.859,130.706,10.753,0.0,0.0,52.022,0.0,0.0,107.159,38.429,0.0,141.253,0.0,0.0,311.768,2.06,74.23,15.111,623.009,0.0,0.0,0.0,0,0.0,633.859,0.0,0.0,0.0,0.0,156.249,2.41,192.972,0.0,8.782,203.6,1.0462487153134634,2.106318956870612,86.7,4.8,14111,13487.232809430256,3.2,2006,2,1,Normal,-0.275161677018979,-0.9432029629357132,-1.016859552991373,-1.4571914032483797,-0.6840921155757254,-1.0448000031457534,-0.7352264138178854,-0.5599577290227481,17879.0,3080.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,February,2006-02,2006Q1,0,High Confidence,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2006-03-01,100.9796,43.491,24.67,104.022,13.095,0.0,0.0,116.889,130.706,16.13,0.0,0.0,56.977,0.0,0.0,93.764,48.775,0.0,156.948,0.0,0.0,319.191,2.06,74.23,15.111,672.85,0.0,0.0,0.0,0,0.0,588.583,0.0,0.0,0.0,0.0,156.249,0.0,196.418,5.098,6.498,204.3,1.049845837615622,2.0989505247376306,88.9,4.7,16011,15250.810572687224,3.3,2006,3,1,Normal,-1.4816567371046143,-0.9146688925436962,-0.903160872551614,-1.4500893075815005,-0.6967624136210616,-1.0448000031457534,-0.7352302877276371,-0.979535124199484,17995.0,3096.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,March,2006-03,2006Q1,0,High Confidence,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
